movie_id,genre_id
26919695,23
26874494,2
26874494,5
26919713,5
26919713,1
26919713,9
26919705,2
26919705,6
26919705,24
26394441,6
26394441,3
26919714,6
26919714,3
26874493,2
26874493,5
26919752,2
26919752,6
26919752,1
26919890,2
26919890,12
26919890,26
26394684,3
24870597,2
26875254,2
26875254,3
26918901,12
26875252,2
26875252,3
26312010,5
26312010,12
26312010,26
26918911,2
26918911,23
26918913,14
26918913,19
26876146,2
26876146,1
26918986,6
26918986,8
26918986,30
26876137,6
26876137,12
26919018,2
26919018,11
26875823,2
26875823,23
26875346,2
26875346,3
26919035,2
26919035,3
26919035,13
26875341,2
26875341,3
26875391,6
26875391,8
26875319,2
26875306,3
26877337,2
26877337,8
26877337,13
26877389,6
26877389,5
26877389,24
26909645,2
26909645,6
26909645,3
26878985,2
26878985,5
26878985,11
26910800,2
26910800,6
26910800,1
26615975,2
26910840,23
26910853,5
26911249,6
26911249,3
26911371,2
26911371,6
26911371,3
26911407,12
26911441,2
26911441,26
26878600,8
26878504,26
26912353,2
26878428,2
26878428,6
26878428,3
26912362,8
26630484,2
26307036,5
26307036,23
26307036,26
22984298,2
22984298,23
26912448,2
26912448,9
26910359,2
26910359,13
26910359,26
34464505,6
34464505,4
26909948,2
26910068,6
26910068,3
26910080,3
26910082,3
24716033,2
24716033,12
24716033,15
26879528,6
26307055,2
26307055,6
26880495,2
26880495,3
26910321,5
26910321,12
26910321,26
26879523,2
26879523,6
26879523,3
26910326,26
24714697,6
24714697,5
24714697,12
26879121,2
26879121,6
26879121,3
26910342,6
26879126,5
26879126,1
26879126,26
26878091,2
26878091,21
26877386,6
26877386,3
26877490,23
26914286,5
26914286,12
26914297,14
26914297,19
26877472,2
26914307,2
26914307,3
26877458,8
26914310,6
26914384,6
26914384,3
26914402,2
27188156,6
26914707,2
26877446,3
26877446,13
26914733,2
27170765,26
26914928,5
26914928,23
26877440,2
26877440,5
26877440,9
26416603,2
26416603,16
26914295,2
26914295,5
27186547,26
26912453,12
26914281,6
26914281,3
26912449,8
26877926,6
26877926,18
26877844,2
26877524,2
26877524,1
26877843,2
26913173,2
26913173,5
26913173,12
26312011,23
26312011,26
26913718,8
26913881,6
26913881,8
26913917,2
26913917,5
26913917,24
26913954,2
26913954,3
26877501,6
26877501,3
26630490,2
26630490,6
26630490,18
26913982,2
26913982,6
26913982,3
26914022,5
26914022,1
26877497,2
26877497,3
26914260,6
26914260,26
26874451,2
26874451,8
30252220,2
30234453,1
26924737,2
26924737,13
26924737,26
26924738,2
26924738,13
26924738,23
26869826,2
26869826,13
26869828,2
26869828,13
26924748,2
26924748,29
26869406,5
26869406,12
26869406,26
26869281,6
26869281,8
26869404,2
26869404,3
26869404,11
26869084,26
26312021,23
26312021,26
26868796,3
26868811,2
26868811,6
26868811,5
26868754,2
26868754,23
26868754,26
26924768,14
26924768,19
24746649,5
24746649,12
24746649,26
26925294,5
26925294,26
26868731,6
26868731,1
26924736,13
26924736,26
26869848,2
26869848,27
26706957,2
26706957,1
26706957,13
26869882,2
26869882,3
26924136,14
26924136,19
26870080,2
26870080,5
26870080,1
26924184,8
26924184,17
26870023,2
26870023,4
26870023,17
26924326,2
26924326,3
26924326,18
26869903,2
26924340,1
26924340,26
26924342,23
26924342,26
26869899,2
26869899,6
26869899,5
26869852,2
26869852,5
26869852,3
26869849,2
26869849,6
26869849,17
26681540,1
26681540,13
26681540,23
26924356,26
26924359,2
26924359,26
26924366,6
26924366,3
26705706,6
26705706,5
26868733,6
26868733,3
21896110,23
21896110,26
26926474,6
26926474,26
34439058,2
26927447,2
26866527,3
26866527,25
26866527,24
26866544,2
24750534,5
24750534,12
24750534,9
26928061,2
26928061,23
26306606,2
26306606,3
26306606,4
26707481,2
26707481,8
26707481,13
30232386,8
26928210,20
26865959,1
26865959,13
26865959,23
26865957,6
26865957,3
26865955,2
26865955,21
26865955,6
26928311,12
26928311,23
26866543,26
26926479,2
26926479,3
26925550,26
26926468,23
26926468,26
26868588,6
26868588,3
21883154,2
21883154,4
26925677,6
26925671,6
26868548,5
26868548,12
26868548,23
26925847,3
26925847,4
26925719,2
26925719,3
26926311,2
26868521,26
26868517,2
26868517,3
26868494,26
26868413,2
26868413,6
26868413,9
26868397,26
26866836,6
26866836,3
26866801,2
26866801,6
26926473,2
26926473,6
26870085,2
26870082,2
26870096,2
26873026,1
26873026,13
26873019,6
26873019,3
26873012,26
34445764,3
26920976,14
26920976,19
27037547,26
26921243,5
26921243,12
26921296,2
26921296,6
26921296,3
26921355,2
24743110,2
24743110,6
24743110,10
26873007,6
26872533,2
26872533,3
26872543,8
26872543,17
26921867,2
26921867,3
26921925,23
26921913,2
26872505,2
26872505,1
26872505,23
26872494,2
26873247,23
26924126,14
26924126,19
27187306,26
26920210,2
26920210,3
26920211,2
26920211,3
26417545,2
26417545,3
26417545,11
26873292,10
26873292,11
26873293,2
26873240,5
26920327,6
26873172,3
22266320,2
22266320,15
22266320,7
26920329,2
26920329,13
26920334,26
26873275,5
26873275,3
26873275,15
26873154,2
26873154,5
26873148,2
26873148,3
26873148,20
26920901,2
26920901,3
26920901,4
26872495,2
26922997,14
26922997,19
26872416,2
26872416,6
26870685,26
26923112,2
26923112,3
26923112,20
26870668,2
26870668,3
26870668,12
26870572,2
26870572,6
26870572,3
26870580,13
26870580,9
26923159,14
26923159,19
26870336,2
26870336,3
26870343,2
26870343,3
26923676,6
26923676,3
26923676,9
26923529,2
26923529,1
26923529,13
26923563,23
26923563,26
26923899,2
26923899,6
26923899,3
26924103,2
26924103,3
26924103,13
26924108,6
26924108,13
26924108,23
26870191,21
26870191,6
26870191,9
26870091,2
26870091,9
26870098,2
26923110,5
26870689,3
26870689,13
26870689,23
26871475,2
26871475,6
26871475,5
26922996,14
26922996,19
26923006,2
26923006,6
26922999,14
26922999,19
6717606,5
6717606,27
6717606,15
26871936,6
26871936,20
26871936,4
26871448,13
26871448,9
26631354,6
26631354,8
30234287,2
26871433,2
26871439,5
26871439,13
26871439,9
26393989,2
26393989,6
26393989,3
26871431,2
26871431,11
34445531,2
26871294,23
26871294,26
26870802,2
26870802,6
26880991,2
26880991,5
26909632,6
26909632,3
26970755,26
26627723,2
26887103,3
26887103,8
26887094,8
24529353,6
24529353,5
26897990,2
26887077,12
26887077,8
26898862,2
26898862,1
26898858,2
26898859,2
26887007,2
26887007,3
26898873,13
26898873,26
26898880,12
26898880,26
26898879,2
26898879,6
26898879,9
26898905,2
26898905,3
26898908,23
26898908,7
26898926,8
26886794,6
26886794,5
26886794,9
26413089,2
26413089,13
26413089,23
26412593,2
26412593,16
26886616,6
26886616,5
26886616,3
26897929,2
26888793,2
26888793,3
26897405,2
26897405,5
26897405,3
26888771,2
26888771,1
26888751,6
26888751,23
26888751,26
26888747,26
24285680,3
26888746,26
26888480,6
26888217,2
26888217,16
26888217,10
26888075,23
26887903,12
26887903,26
26887898,26
26887896,26
26887196,2
26887196,23
26897634,2
26897634,3
26897634,12
26897596,3
34675954,2
34675954,23
26898931,5
26898931,1
26886632,6
26886632,26
26627696,6
26627696,3
26900449,6
26900449,5
26616731,23
26616731,26
26884052,8
30246444,5
26883664,1
26883664,13
26883664,23
26900406,12
26883655,6
26883655,8
26883655,15
26883642,23
26883642,26
26901212,5
26616708,2
26616708,6
26883577,2
26883577,5
26883577,12
26883638,2
26883638,5
26883638,11
26901224,2
26901224,23
26901225,2
26901225,13
26883357,2
26883357,23
30246422,6
26899391,16
26886602,2
34660669,8
26886378,13
26886378,23
26886378,26
26899000,3
26899000,8
26886376,2
26885482,6
26885427,8
26617032,2
26617032,3
26899291,8
26899296,2
26899296,3
27179252,23
27179252,26
26899321,3
26899321,13
3159003,2
3159003,23
3159003,13
25749514,5
26899368,2
26899368,3
26899368,1
26899375,5
26899375,1
26899375,23
26899341,13
26899341,23
27173804,23
27173804,26
26897052,2
26897052,3
26897052,12
26880990,2
26880990,5
26891881,2
26891689,14
26891689,19
26891689,33
26891561,2
26891561,5
26891561,3
26891449,2
30244210,2
30244210,16
30244210,1
26891379,6
26891379,3
26891364,26
30244176,2
30244176,1
30244176,23
26309894,6
26309894,26
26894635,2
26894635,3
30245501,8
26891065,26
26890949,21
26890949,6
26890949,14
26890859,26
26890963,21
26890963,24
26890963,14
26894694,5
26894842,6
26894842,5
26894842,26
26891686,21
26891686,5
26894503,2
26894503,5
26894503,13
26894858,8
30245293,2
30245293,23
30245293,4
30245337,2
26309818,5
26309818,3
26309818,23
26892945,2
26892945,12
26892945,23
26413269,6
26413269,9
26413269,14
30245300,26
26892553,13
26892553,23
26892675,5
26892675,12
26892691,1
26892827,2
26892827,6
26892931,1
26892931,23
26892513,27
26892513,13
26892513,9
26413306,6
26413306,3
26892339,2
26894299,2
26894299,3
26689410,2
26892049,2
26892049,23
26892049,26
26617076,2
26617076,16
26617076,3
26890802,2
26890802,17
26890667,5
26890667,23
26890667,15
26413084,2
26413084,12
26895431,8
26895540,14
26895540,19
26889789,26
26895973,2
26895973,21
26895973,17
26889783,2
26895969,8
26895978,2
26895978,3
26895978,4
26895987,12
26895987,8
26889758,2
26889758,5
26889758,15
26895985,13
26895985,15
26889748,5
26889748,26
26889574,5
26889574,3
26889574,14
24297853,5
24297853,27
24297853,15
26896130,2
26896130,3
26896911,23
26888912,26
26890189,8
26895434,8
26895434,26
26890670,6
26890670,8
26890670,15
24299620,2
24299620,16
26894871,2
26890684,5
26890684,12
26890684,23
26890550,2
26890550,3
26309968,3
26309968,13
26894882,2
26894882,13
26894882,26
26894880,26
26890446,5
26890446,23
26890409,2
26890409,3
26890380,2
26890380,6
26890380,13
26890317,8
26895376,2
26895376,13
26895371,6
26895371,3
26895377,6
26895377,3
26895377,24
26895415,2
26895415,6
26895415,3
26309618,2
26309618,3
26309618,4
26617393,2
26617393,16
27176604,6
26883025,2
26883025,8
26883025,13
27046410,26
26883072,2
26883072,12
26883072,15
26881697,26
26881704,26
26881694,2
26881690,23
26881690,26
26881686,23
26881686,26
26906598,14
26906598,33
26906607,14
26906607,19
26881674,2
26881674,15
26906615,2
26906615,1
26906615,13
26881668,2
26881668,1
26881665,23
26881665,26
26881654,2
26881654,6
26881660,13
26881646,2
26881760,5
26905707,1
26905707,23
26905707,26
26905809,2
26905809,6
26881736,2
26905746,12
26905746,26
26881769,1
26881769,23
26309157,2
26309157,3
26909466,2
26909466,3
26909460,6
26909460,3
26881325,6
26881325,3
26881348,2
26881348,16
26881348,10
26628451,5
26881179,2
26881161,2
26881161,6
26881161,5
26881105,5
26881105,15
26909530,26
3148924,26
26881126,26
26881009,14
26881009,31
26881014,2
26881014,1
26881005,14
26881005,19
26881005,31
26909549,26
26880995,2
26880995,5
26909574,6
26909574,26
26909464,5
26909464,9
26907461,3
26909452,8
26881636,5
26881636,23
26881636,26
27171917,2
27171917,4
26881626,2
26881626,1
26881626,23
26881614,6
26881614,3
26881614,17
26411217,2
26411217,16
26411217,10
26881598,2
26881598,6
26881600,26
26881597,12
26909402,5
26909402,12
26909308,2
26909308,6
26909308,3
26881585,6
26881585,12
26881592,2
26881592,23
26881566,6
26881566,14
26881613,6
26881613,3
26905548,6
26905548,3
26882621,2
26882621,5
26882621,1
26902262,26
26882620,2
26882617,6
26882618,6
26882581,23
26882581,26
26882612,8
26882568,2
26882568,6
26882565,5
26882565,26
26882564,2
26882564,6
26882564,5
26882562,2
26882562,17
26882560,5
26882560,3
26903764,2
26903795,3
26903794,2
26903794,6
26903794,3
26882683,2
26902245,2
26902245,3
26616719,2
26616719,10
26616719,3
26882819,2
26882819,6
26901395,12
26901483,6
26901483,23
26901483,26
26882694,23
26882694,26
26415200,2
26415200,6
26901695,2
26901695,17
26902115,2
26902115,6
26902115,1
26902076,6
26902076,3
26902107,13
26902107,23
26902107,26
26882685,6
26902109,2
26902109,13
26903988,6
26903988,3
26903988,15
30246661,2
30246661,6
30246661,1
26415376,23
26882276,14
26882240,5
26882240,12
26882224,3
26904701,2
26904701,11
26882207,2
26628352,6
26628352,3
26882200,3
26882200,9
26882018,2
26882018,6
26881801,2
26881801,3
26881801,1
26881798,2
26881798,9
26881770,3
26904649,2
30240091,1
26882395,5
26882395,13
26904026,5
26904026,9
26903851,6
26903851,3
26882543,23
26616706,2
26904012,13
26904012,23
26882539,14
26904172,2
26904172,1
26904172,13
26904123,6
26904123,26
26616707,6
26882511,5
26882511,23
26882511,26
26882508,2
26882508,1
26882508,13
26882423,2
26882423,10
26904144,2
26904143,2
26904143,12
26904143,1
26707472,2
26707472,3
26707472,9
26928358,3
26928358,9
26928345,2
26928345,13
26928345,26
26838501,12
26838501,13
26838501,23
26838542,23
26838542,26
26838463,13
10429185,13
26956649,2
26956649,21
26956649,5
26838374,2
26838374,4
26956744,26
26837803,1
26837803,23
34439268,2
34439268,13
27198827,6
26655829,6
26655829,26
26836845,2
26638539,2
26638539,6
26638831,6
26638831,3
26836838,5
26836838,1
26836838,13
26836818,9
26836818,23
26838541,26
30218173,6
30218173,26
27199708,5
27199708,3
26613385,5
26613385,12
26613385,23
30220617,14
26840421,2
26840421,12
26954701,2
26954701,26
26637534,2
26637534,3
26840387,6
26840387,5
26840387,15
26840258,2
26840339,8
26839582,6
26839582,8
26839582,17
27035401,2
27035401,6
30219702,26
26839478,3
26637868,6
26637868,14
26955483,8
26955483,9
26955483,15
26839154,3
26839143,5
26839143,3
26839143,9
26838641,26
26955513,5
26958394,2
26958394,5
26290642,2
26290642,3
26425417,6
26836308,2
21339682,2
26389466,2
26389466,3
26389466,17
26835937,2
20505982,2
20505982,5
20505982,1
26835906,13
26835906,23
26835882,2
26835882,6
26835595,6
26835595,20
26835461,12
26835461,23
26835461,26
20505053,6
26835293,2
26835293,5
26835282,5
26835282,12
26834708,26
26834772,2
26834772,3
26834772,4
26834686,3
26834686,9
26834686,25
26961835,26
30211703,2
30211703,5
30211703,3
26836253,23
26639222,2
30215117,2
30215117,3
30215117,15
26961119,2
26961119,11
26836803,6
26836803,12
26290390,8
26639033,2
26639033,1
26639033,13
27163349,2
26958524,2
26958524,15
26836758,1
26836758,23
26653984,23
26959223,2
26959223,13
26959223,23
26290381,6
26290381,8
26290381,15
26959286,2
26836707,2
24872189,2
24872189,6
26315270,5
26315270,1
26315270,13
33451749,14
33451749,31
26836577,2
26836576,2
26836576,5
26659672,2
26840665,8
26312116,23
26312116,26
26844767,26
26844765,2
26844765,3
26844735,2
26844735,1
26844719,2
26844719,5
26844719,1
26390631,2
26844420,6
26844420,3
26844321,2
26844321,6
26844321,3
26844238,6
26844238,5
26844238,1
26844205,2
26844205,6
26844218,2
26844194,2
26844194,1
26844194,23
26844181,6
26844181,12
26844147,6
26844147,3
26844143,2
26844143,23
21817627,6
21817627,8
26844046,2
26844013,6
26843969,23
26843969,26
26843969,4
26951727,26
26951712,23
26951712,26
26843347,2
26843347,6
26843347,17
26951684,26
30223608,2
30223608,3
30223608,9
26845362,23
26845362,15
26636344,23
26614197,2
26614197,6
26845014,2
26614192,2
26614192,6
27195358,5
27195358,1
27195358,23
26845011,2
26951613,5
26614194,2
26844925,2
27069077,2
26314077,2
26314077,16
26314077,18
26844872,6
26844872,1
26844773,6
26844773,11
26843349,5
26843349,1
26843349,23
26843338,6
26843338,26
26425388,8
26390475,2
26661208,6
26661208,12
26661208,26
26842543,13
26952975,9
26952975,26
26952975,17
26842488,2
26841986,5
26841635,2
26841379,5
26953794,2
26953794,26
26841368,2
26841368,5
26841368,1
33456333,6
26390373,5
26390373,23
26614128,13
26614128,23
26840826,1
26840826,23
27017262,2
27017262,18
26425088,2
26425088,17
27019889,2
27019889,9
27019889,26
26842604,26
26843050,23
26843050,26
26390625,12
26390625,23
26843048,12
26843048,9
26843048,26
26842836,3
26842846,6
26842846,5
26295921,2
26295921,10
27197460,26
26842826,6
26842826,3
26661229,1
26661229,23
26842811,13
26842811,23
26842821,5
26842821,1
26842821,13
26842842,5
26842842,28
26842609,12
26716092,2
26716092,16
26716092,14
26636810,6
26636810,3
26636810,12
26842596,6
26842596,3
26842596,8
26834676,13
26834676,23
26834676,26
26834358,6
26834358,5
26834358,1
26830506,1
26830506,13
26830506,23
26427651,2
26427651,16
26830502,6
26830502,5
26830502,23
27007986,26
26721430,26
26612591,36
26612591,17
26968235,2
26968235,16
26968235,15
26968038,3
26830499,6
26830499,5
26830499,3
26830498,23
26830479,23
26830479,26
26642163,2
26642163,6
26642163,17
26830476,2
26830476,1
26830476,13
26386893,2
26386893,6
27200738,6
27200738,26
26830453,6
26830453,3
26830453,1
26612528,2
26612528,19
26612520,2
26830504,2
26830504,5
26830504,3
26830505,5
26830505,1
26830505,23
26643177,6
26643177,1
26643177,15
26830508,2
26830508,6
26388164,2
26388164,6
26830533,2
26830533,3
26830531,6
26830531,23
26830531,14
26830537,5
30207815,13
30207815,23
30207815,26
26286214,2
26830521,16
26830521,1
30207805,1
30207805,26
26830524,5
26830524,23
26830522,2
26830522,13
26830522,23
26830520,2
26830520,5
26830520,1
26386886,2
26830513,6
26830513,5
26830513,3
26830515,6
26830515,5
26830515,3
26387876,2
3072064,2
3072064,6
3072064,16
26834249,2
26834249,5
26834249,25
26830264,6
26830264,23
26830250,23
26830255,5
26830255,12
26830255,9
26830254,2
26830254,1
26830254,23
26830244,2
26830211,8
26830211,9
26830211,15
25662327,2
25662327,1
25662337,2
25662337,1
25662337,13
20471852,5
20471852,12
20471852,26
26830185,12
26970530,6
26970530,3
26830173,6
26830173,13
26726912,2
26726912,26
27007634,12
26970638,26
26642968,5
26830132,2
26830132,23
26830258,1
26830258,13
26830258,23
26970054,9
26970054,23
26970054,26
26969195,5
26969195,9
26969195,15
27007968,2
27007968,23
26830312,2
26830312,20
27007970,12
27007970,9
27007970,15
3071546,2
33451761,2
33451761,3
33451761,17
26428355,6
26428355,5
26428355,23
26830307,2
26830307,1
26723917,2
26723917,21
26969721,2
26969714,2
20472723,8
33438649,26
26612641,2
26612641,18
26832878,3
27011199,2
27011199,14
26832794,6
26964169,1
26964169,13
26964169,23
26832784,5
26832784,15
26964170,5
26964170,12
30210288,26
26427203,13
26427203,23
30210283,12
30210283,9
30210283,26
25890112,5
25890112,1
25890112,23
30210282,2
30210282,23
30210282,26
30210286,26
26964218,6
26964218,8
26964218,15
26831954,13
26831954,23
26831712,6
26831712,5
26831712,1
26720320,26
26289140,2
26963685,2
26963685,6
26963685,26
26966813,23
26966813,26
26832900,13
26832900,23
26961995,23
26389331,2
26389331,5
26389331,1
26833867,2
26833867,4
30210385,2
26833865,2
26833865,3
26719729,2
26719729,5
26719729,23
26389329,2
26833868,2
26833863,26
30210379,9
30210379,23
30210379,26
26649041,2
26649041,11
26389149,2
26389149,23
26833476,2
26833476,3
26389148,2
26389148,1
26389148,27
26388965,6
26832906,6
26832906,5
26832906,3
34338289,26
26831502,2
26831502,6
26831502,13
26831514,21
26831514,6
26831514,8
26964997,2
26964997,23
26964997,26
26830554,13
26830554,23
26830554,26
26965688,4
26965688,14
26830547,6
26830546,23
26830546,26
26830544,2
26830544,5
26830544,3
26830545,5
26830545,3
26830545,13
26316965,2
33967761,23
33967761,26
26388555,2
26966685,1
26966749,6
26966749,3
26830538,2
26830538,3
26830535,2
26830535,6
26830535,5
26966752,2
26720321,26
33441998,1
26830697,6
26830697,3
26964995,2
26964995,13
26964995,26
26647080,2
26647080,13
26647080,23
26831705,2
26831705,6
26831705,3
26287775,2
26831255,6
26831255,3
26831255,24
26830860,8
3073268,2
3073268,16
3073268,18
26315860,2
26315860,10
34429055,26
26830781,6
26830641,10
26830641,3
24888081,3
24888081,11
26830596,21
26830596,8
34453814,26
26296026,2
26296026,3
26296026,4
26845597,2
26845597,6
26934368,6
26934368,3
26934495,2
26934495,5
26934495,24
26934937,2
26934937,6
26934937,5
26860305,13
26860305,23
26860340,6
26860340,3
26860340,12
26860271,26
26674955,2
33477287,6
26860042,1
26860042,13
26860042,23
26860031,2
26860031,3
26860031,4
26860002,14
26935320,5
26935320,9
26935320,23
26859943,2
26859943,3
26859724,3
26859724,13
26859724,9
26934525,2
26934525,1
26858523,2
26858523,6
26860860,20
26860860,4
26862258,2
26862258,6
26862258,3
26862240,3
26862240,8
26676413,2
26933683,6
26933683,10
26933683,8
26710213,13
26861802,3
26861784,2
26861784,20
26304333,2
26304333,23
26304333,26
26861619,6
26861619,3
26861602,2
26861602,13
26934290,2
26934290,3
26934290,13
24738948,2
24738948,4
24738948,9
26421442,2
26421442,17
26934323,2
26934323,6
26934323,13
26860885,9
26860885,26
26860885,4
26860866,2
26860866,4
26860864,2
26860864,4
26859697,6
26858297,6
26858297,5
26858297,12
26856926,8
26856926,18
26937502,2
26937755,2
26937755,6
26937755,18
26713477,2
26713477,23
26857220,2
26857150,26
26937908,23
26937908,26
26937907,26
26857146,2
26857146,5
26857146,26
26313641,2
26313641,3
26937917,2
26937917,6
26937917,26
26937911,2
26937911,5
26938067,6
26938067,3
26938064,2
26938064,6
26938064,3
26938075,13
26938075,23
26857094,5
26857094,1
26857094,23
26938073,2
26938073,6
26938073,5
26856957,23
26856957,15
26856957,26
26856956,2
26856956,13
26937658,5
26937658,1
26937658,28
26937496,2
26858156,2
26937337,2
26935433,2
26935433,23
26935433,26
26614994,6
26614994,4
26858290,6
26858290,5
26858290,8
27063031,2
27063031,4
26935476,2
26935476,16
26935476,18
26857743,2
26673872,2
26673872,21
30254657,2
30254657,22
26935496,3
26935496,13
26935496,26
26857632,6
26857632,5
26857632,12
24827387,13
24827387,9
24827387,15
26935513,26
26857617,13
26857617,23
26857617,26
26857223,9
26857223,23
26936024,8
26936135,2
26936135,6
26936215,5
26936215,12
26677767,2
26677767,4
26677767,17
26933266,1
26933255,6
26933255,5
26864434,6
26864434,5
26864434,23
26864421,6
26864421,3
26677940,21
26677940,6
26677940,5
26864428,5
26864428,15
26631964,5
26631964,12
26929069,2
26929069,5
26929084,2
26929084,6
26929083,6
3212398,5
3212398,6
3212398,12
26929093,2
26864309,2
26864306,2
26864306,6
26392702,6
26392702,3
26864305,5
26864305,12
26864305,9
26929114,23
26677805,6
26929978,2
26929978,5
26929978,25
26864414,6
26864414,3
26864444,3
26864444,13
26933236,3
26928897,2
26928897,5
26928897,3
26928361,2
26680571,2
26680571,3
26680571,20
26392843,2
26392843,3
26392843,23
26928477,10
26928477,3
26928477,24
26928518,2
26928518,3
26928513,2
26865401,5
26865401,3
26865343,3
26865343,26
26865323,1
26865323,13
26865319,2
26865319,13
26865319,23
26615600,2
26865306,2
26865306,3
26865306,13
26420613,2
26305425,6
26420626,2
26420626,17
26864448,6
26864448,3
26864275,2
26864275,14
4944008,6
4944008,8
4944008,15
26931181,6
26931181,3
26931185,3
26931185,4
26931189,6
26931189,3
26863811,2
26863811,1
26863809,2
26863809,3
26863809,4
26863805,2
26863805,20
26722529,13
26863508,2
26863508,3
26932867,34
26932867,35
26863232,23
26863232,26
26863146,6
26863146,8
26863137,5
26863099,23
26933137,2
26933137,1
26933137,13
26933219,21
26933219,8
25847558,2
25847558,6
25847558,5
26931173,2
26931173,6
26931173,4
27031002,5
27031002,1
27031002,13
34429230,26
26864161,2
26864161,5
26864161,23
26864190,26
34429833,23
34429833,26
27193311,2
26930547,2
26930547,21
26864247,2
26864247,10
26930564,8
26930551,2
26930551,9
26930551,25
26930555,5
26930744,2
26930744,1
26930682,26
26864133,12
26864133,13
26930690,2
26930690,3
26930690,4
26864120,3
26864120,13
26864120,23
26930693,3
26930693,23
26930709,2
26930715,5
26930715,1
26930715,23
26938148,2
26938148,3
26938148,13
26856683,12
26856683,13
26851510,3
26851456,2
26851456,5
26851464,5
26851464,12
26851464,1
26851206,23
26851206,26
26851215,2
26851215,1
26851215,13
26850965,2
26850965,6
26946318,3
26850271,2
26850103,6
26850103,17
26850048,8
26850048,17
21329861,2
26946404,14
26946404,19
26849732,6
26424171,2
26424171,11
26946424,8
26849670,12
26849670,13
26849670,23
26849314,2
26851489,8
26635381,6
26635381,26
26849312,2
30226458,26
26666955,26
27025801,26
26944991,6
26944991,5
26945014,3
26945032,3
26945050,3
26945064,8
26945064,20
26851621,2
26851621,6
26851845,2
26851564,2
26851587,13
26851567,3
26851567,23
26945625,1
26945625,13
26945624,6
26945624,13
26945624,9
26635373,2
26635373,12
26635373,15
21335963,6
21335963,5
21335963,1
26851497,6
26851497,12
26851497,26
26298852,5
26298852,8
26298852,9
26938157,26
26847474,6
26847474,3
26847474,12
26948478,6
26948478,3
26846914,2
26846765,13
26846758,13
26846758,23
26846758,26
26948747,5
26948747,23
26846735,2
26846735,6
4078592,2
4078592,5
4078592,3
26948778,6
26948778,19
26846564,23
26846564,26
26846031,6
26846031,15
26846031,14
21324900,2
21324900,12
26846057,2
26846057,4
26715890,8
26949225,2
4849728,2
4849728,16
4849728,10
26949421,2
26949421,11
26845497,2
26845497,6
26847523,3
22621034,3
26614205,2
26391951,2
26391951,3
30224735,26
26946542,6
26948098,6
26848678,5
26848678,12
26848678,26
26848676,2
26848676,12
26848626,6
26848626,1
26848626,13
26946612,2
26946612,6
26946612,3
26946635,5
26946663,5
26946665,13
26946665,23
26848535,13
26848535,23
26848535,26
26635944,2
26847721,13
26847721,9
26847721,15
26847641,2
26847641,3
26635319,6
26635319,5
26635319,8
26852064,2
26852077,6
26852077,13
26939221,5
26939221,9
26939221,26
26856015,2
26855999,2
26855999,6
26855996,3
26855737,6
26855737,3
26855698,2
26855698,5
26855698,13
26855721,2
26855721,21
26855641,2
26855690,20
26855690,4
26854554,6
26854554,3
33475007,2
26855043,2
26855043,13
26940025,5
26940025,24
21349750,2
26940111,2
26940111,23
26856907,2
26856907,20
27064600,6
27064600,26
26938163,2
26938163,6
26856680,2
26856680,6
26938185,2
26938185,13
26313740,5
26313740,23
26313740,15
26938190,2
26938196,19
26938239,3
26856413,6
26856413,3
26938716,2
26938716,1
26938770,2
26938770,3
26938770,23
26856365,2
26856365,6
26856365,28
26856358,6
26856358,5
26938806,13
26938806,23
24838502,26
26668501,5
26668501,1
26939210,2
26855006,6
26855006,8
26855006,9
26941140,6
26941140,3
26941140,9
26313831,2
26313831,9
26854432,2
26854432,23
26854432,4
26853430,2
26853430,5
26853430,1
26942949,6
26942949,26
26667083,2
26667083,3
26667083,13
26943452,2
26943452,5
26943452,24
26853006,2
26853006,3
26635290,3
26635290,4
26944536,26
26635328,2
26635328,6
26635328,3
26944580,26
26944583,26
26945067,3
21340188,2
21340188,5
26852430,23
26852430,26
26944594,2
26944594,11
26944595,2
26944595,11
26942886,26
26853439,2
26853439,6
26853439,13
26942872,26
26942844,2
26942844,20
26942398,6
26942398,3
3217770,6
3217770,3
26854410,2
26854410,21
26854410,3
26854389,8
26854383,2
26854383,6
26854383,5
26302902,23
26302902,26
26942848,26
26853440,2
26853440,6
26853440,13
26854377,2
26854377,5
26854377,13
26854328,2
26854328,1
26854328,13
26854287,2
26854287,12
26854287,23
26854133,2
26854133,6
26853671,2
26853671,1
26942854,26
26853670,1
26853670,23
26438121,23
26438121,26
26782088,8
26782088,9
26782088,15
27622463,2
26676347,6
27621205,26
26730713,2
26730713,6
26730713,4
27621212,26
3868141,6
3868141,3
27621215,23
27621215,26
28442332,9
28442332,26
4925418,6
4925418,5
4925418,3
26730767,3
26730767,9
26731239,6
26676349,8
26348778,6
26348778,3
26348778,23
27109206,6
27109206,1
27109206,13
26731238,6
26731238,26
30373799,2
30373799,5
30373799,1
26869829,2
26869829,13
26587723,2
26587723,6
26587723,3
26564988,6
26564988,3
26676145,2
26676145,23
26676145,26
26731790,2
26731790,3
26731790,19
26675984,6
26675984,3
26675984,9
26868727,2
26868727,6
26868727,5
26675621,2
26675621,8
26675621,13
26279289,2
26279289,3
26279289,13
26864433,3
26732314,6
26732314,5
26732314,3
26732377,2
26732377,3
26732377,17
26675552,2
26675552,13
